HOLE:	U1513A
EXPEDITION:	369
TOP:	193.2031
BOTTOM:	294.2442
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
263.6118	5506.872	1701.913	217.3724
263.7642	5463.306	1701.102	216.3363
263.9166	5427.946	1700.116	215.2991
264.0690	5310.709	1701.743	214.2602
264.2214	5320.592	1701.142	213.2071
264.3738	5339.347	1701	212.1672
264.5262	5390.146	1701	211.1148
264.6786	5476.728	1716.509	210.0751
264.8310	5365.617	1779.377	209.0242
264.9834	5313.465	1723.709	207.9932
265.1358	5295.6	1705	206.9465
265.2882	5310.26	1705.761	205.9048
265.4406	5388.571	1706.748	204.854
265.5930	5442.388	1703.327	203.8114
265.7454	5350.802	1703.439	202.7799
265.8978	5282.739	1706.12	201.7494
266.0502	5246.047	1706.307	200.7014
266.2026	5219.376	1704.641	199.6591
266.3550	5172.678	1706.666	198.6209
266.5074	5119.742	1709.956	197.5716
266.6598	5153.655	1714.826	196.5383
266.8122	5270.478	1713.251	195.5044
266.9646	5430.196	1704.875	194.4646
267.1170	5459.645	1700.401	193.4277
267.2694	5392.367	1701.759	192.3802
267.4218	5332.622	1704.719	191.3344
267.5742	5280.87	1706	190.2856
267.7266	5207.672	1705.453	189.2483
267.8790	5114.199	1707.136	188.2076
268.0314	5039.261	1708.478	187.1601
268.1838	5136.304	1709.528	186.1211
268.3362	5402.658	1704.04	185.0815
268.4886	5590.695	1697	184.0423
268.6410	5638.181	1697.471	183.0035
268.7934	5625.194	1697.541	181.9567
268.9458	5577.556	1696.554	180.9084
269.0982	5516.962	1696.433	179.8627
269.2506	5458.83	1697	178.8149
269.4030	5411.012	1697	177.7685
269.5554	5375.274	1697.791	176.7117
269.7078	5387.198	1698.234	175.6685
269.8602	5449.97	1695.522	174.6344
270.0126	5500.286	1695.143	173.5792
270.1650	5481.791	1698.655	172.5292
270.3174	5412.378	1698.665	171.4845
270.4698	5370.442	1700.32	170.4346
270.6222	5322.718	1700.694	169.3936
270.7746	5199.355	1700.588	168.3497
270.9270	5140.609	1701.718	167.3105
271.0794	5210.318	1701.538	166.2587
271.2318	5395.314	1701.466	165.216
271.3842	5486.359	1697.973	164.165
271.5366	5331.769	1700.538	163.1257
271.6890	5302.608	1700.092	162.086
271.8414	5200.181	1705.639	161.0442
271.9938	5186.986	1712.77	159.9924
272.1462	5119.581	1714.918	158.9532
272.2986	5041.292	1708.656	157.9131
272.4510	5233.928	1700.912	156.8757
272.6034	5293.875	1695.993	155.8474
272.7558	5388.747	1707.958	154.7915
272.9082	5321.596	1744.014	153.7378
273.0606	5181.01	1719.867	152.6981
273.2130	5159.629	1762.807	151.6461
273.3654	5106.077	1691.079	150.6047
273.5178	4986.61	1692.332	149.5479
273.6702	4947.815	1696.676	148.492
273.8226	5106.069	1690.799	147.4519
273.9750	5211.79	1685.944	146.3951
274.1274	5513.703	1684.016	145.3402
274.2798	5306.708	1685.01	144.2864
274.4322	5221.765	1687.973	143.2315
274.5846	5174.091	1693.864	142.1773
274.7370	5043.699	1689.175	141.136
274.8894	4857.045	1700.432	140.0797
275.0418	4867.747	1700.06	139.0228
275.1942	5004.282	1703.706	137.975
275.3466	5352.331	1712.228	136.9271
275.4990	5541.829	1684.14	135.9026
