HOLE:	U1354C
EXPEDITION:	317
TOP:	0.0724
BOTTOM:	382.9012
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
48.0784	1255.7001	608.3997	568.1870	1132.0012
48.2308	1204.1868	604.9994	569.0343	1137.2445
48.3832	1179.4038	604.1278	569.8970	1137.2445
48.5356	1230.5662	604.1136	570.7585	1144.2440
48.6880	1241.1257	602.7562	571.6202	1140.9103
48.8404	1248.7505	602.3324	572.4670	1136.5443
48.9928	1265.1418	603.9852	573.3251	1119.3904
49.1452	1272.0004	605.7902	574.1862	1113.0702
49.2976	1265.9681	606.0328	575.0477	1113.6095
49.4500	1268.2504	606.1425	575.9092	1114.8369
49.6024	1267.9528	612.7488	576.7609	1118.0201
49.7548	1268.2502	613.1429	577.6068	1133.6245
49.9072	1236.4812	607.5376	578.4612	1150.5875
50.0596	1223.7527	606.0283	579.3151	1165.6082
50.2120	1247.5315	608.3190	580.1682	1175.0941
50.3644	1239.3724	608.8759	581.0303	1171.7277
50.5168	1232.1429	607.1616	581.8978	1155.1060
50.6692	1260.9384	607.0759	582.7706	1123.7568
50.8216	1264.2004	606.9283	583.6318	1107.2528
50.9740	1246.1265	606.9329	584.4930	1094.0742
51.1264	1261.1866	605.9424	585.3540	1106.5333
51.2788	1242.4048	605.9424	586.2148	1123.7603
51.4312	1225.9670	605.9853	587.0752	1151.5647
51.5836	1205.0000	606.8568	587.9210	1153.5975
51.7360	1173.2194	608.6665	588.8533	1167.7336
51.8884	1180.8131	607.9426	589.7860	1099.8732
52.0408	1192.8123	605.5705	590.7167	1111.1724
52.1932	1194.0021	601.9037	591.6336	1124.5804
52.3456	1216.2504	601.5610	592.5657	1131.2679
52.4980	1229.1904	602.5324	593.4975	1132.3328
52.6504	1254.4681	602.2848	594.4273	1116.9692
52.8028	1257.0033	603.2758	595.3500	1113.5161
52.9552	1277.6239	606.6760	596.2753	1121.4135
53.1076	1262.1234	607.1042	597.2127	1114.5581
53.2600	1238.7474	605.3232	598.1507	1106.9834
53.4124	1209.4967	605.0662	599.0659	1111.2485
53.5648	1190.2505	605.5137	599.9880	1113.7599
53.7172	1197.1880	605.4662	600.9208	1121.0476
53.8696	1233.7567	605.6376	601.8496	1130.1134
54.0220	1248.9946	607.1619	602.7734	1146.6676
54.1744	1245.1282	608.1998	603.7056	1148.6747
54.3268	1267.6259	607.0853	604.6461	1126.7106
54.4792	1288.0344	607.0950	605.5818	1102.5364
54.6316	1258.3691	607.2759	606.5141	1107.2067
54.7840	1274.6921	608.1619	607.4464	1110.3037
54.9364	1252.6805	608.0568	608.3790	1113.8491
55.0888	1243.0638	607.5521	609.3110	1122.7588
55.2412	1210.9938	607.9236	610.2304	1119.2908
55.3936	1202.1254	610.2194	611.1580	1112.6145
55.5460	1212.7511	609.8285	612.0897	1121.9814
