Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
342,U1411,B,27,X,5,21,239.82,50.2
342,U1411,B,27,X,6,11,241.22,
342,U1411,B,27,X,6,11,241.22,49.2
342,U1411,B,27,X,7,19,241.81,47
342,U1411,B,27,X,7,19,241.81,
342,U1411,B,28,X,1,38,244.98,53
342,U1411,B,28,X,1,38,244.98,
342,U1411,B,28,X,2,38,246.48,50.4
342,U1411,B,28,X,2,38,246.48,
342,U1411,B,28,X,3,43,248.03,
342,U1411,B,28,X,3,43,248.03,48.8
342,U1411,B,28,X,4,38,249.48,
342,U1411,B,28,X,4,38,249.48,49.4
342,U1411,B,28,X,5,40,251,
342,U1411,B,28,X,5,40,251,49.3
342,U1411,B,28,X,6,22,252.32,47.8
342,U1411,B,28,X,6,22,252.32,
342,U1411,B,28,X,7,40,253.91,
342,U1411,B,28,X,7,40,253.91,47.7
