HOLE:	U1508C
EXPEDITION:	371
TOP:	580.1570
BOTTOM:	706.4965
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
657.2713	4523.829	1500.594	387.4004
657.4237	4599.688	1495.123	386.2002
657.5761	4816.409	1494.102	385.0168
657.7285	4802.81	1504.626	383.8081
657.8809	4704.613	1505.782	382.6035
658.0333	4618.055	1506.438	381.4098
658.1857	4681.393	1503.493	380.2051
658.3381	4923.218	1494.407	379.0073
658.4905	4913.086	1497.847	377.8145
658.6429	4759.412	1502	376.6129
658.7953	4639.17	1502.407	375.4096
658.9477	4471.939	1503.407	374.2065
659.1001	4490.466	1502.78	373.0107
659.2525	4715.606	1501.812	371.8185
659.4049	4747.363	1503.813	370.6145
659.5573	4728.153	1504.593	369.4097
659.7097	4701.275	1506.439	368.2065
659.8621	4574.783	1506.347	367.0182
660.0145	4680.803	1497.343	365.8352
660.1669	4874.353	1492.813	364.6318
660.3193	4776.613	1494.407	363.4281
660.4717	4746.44	1495.813	362.218
660.6241	4740.658	1497.812	361.0123
660.7765	4676.182	1500.626	359.8193
660.9289	4582.468	1508.29	358.6167
661.0813	4569.452	1511.934	357.4208
661.2337	4701.227	1503.158	356.2276
661.3861	4869.535	1498.594	355.0303
661.5385	4858.813	1497.593	353.8366
661.6909	4790.447	1497	352.6344
661.8433	4750.96	1497.406	351.4331
661.9957	4797.065	1499.219	350.2304
662.1481	4782.848	1501.407	349.0271
662.3005	4680.091	1507.698	347.8229
662.4529	4667.016	1516.407	346.6266
662.6053	4634.012	1517	345.4411
662.7577	4617.353	1517.813	344.2475
662.9101	4777.648	1516.152	343.058
663.0625	4837.02	1509.967	341.876
663.2149	4732.082	1508.218	340.6809
663.3673	4757.403	1507.562	339.501
663.5197	4877.135	1503.187	338.3167
663.6721	4765.835	1508.504	337.1137
663.8245	4537.698	1521.247	335.9121
663.9769	4439.374	1523.969	334.7164
664.1293	4363.623	1527.1	333.5369
664.2817	4324.21	1534.372	332.3666
664.4341	4315.156	1538.508	331.1895
664.5865	4427.085	1536.628	330.0098
664.7389	4807.353	1513.089	328.84
664.8913	4939.094	1507.069	327.6577
665.0437	4700.922	1513.813	326.4563
665.1961	4529.429	1516.624	325.2684
665.3485	4440.489	1519.813	324.0918
665.5009	4334.428	1525.474	322.9047
665.6533	4268.917	1531.594	321.7184
665.8057	4431.131	1523.694	320.5396
665.9581	4680.438	1513	319.3625
666.1105	4725.437	1512.187	318.1757
666.2629	4611.509	1510.593	316.9822
666.4153	4541.776	1512.847	315.7851
666.5677	4685.467	1512.126	314.6044
666.7201	4894.56	1505.813	313.421
666.8725	4834.21	1508.221	312.2209
667.0249	4556.771	1510.813	311.028
667.1773	4427.188	1518.496	309.8351
667.3297	4409.339	1529.625	308.6393
667.4821	4361.409	1530.78	307.4661
667.6345	4357.484	1531.439	306.295
667.7869	4404.435	1530.941	305.1169
667.9393	4555.059	1518.5	303.9416
668.0917	4914.753	1505.341	302.7491
668.2441	5060.477	1502.849	301.5524
668.3965	4868.613	1508.627	300.359
668.5489	4689.013	1511	299.1638
668.7013	4609.644	1515.065	297.9781
