HOLE:	U1508C
EXPEDITION:	371
TOP:	580.6142
BOTTOM:	698.2669
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
624.5054	3.601255	3.60052	3.618706	3.665372	3.882028	0.2857452	3.845682
624.6578	3.716003	3.698234	3.664219	3.716605	3.921921	0.2816199	3.834089
624.8102	3.362083	3.303809	3.387134	3.459544	3.671325	0.2865989	3.679284
624.9626	3.354425	3.268316	3.239052	3.279551	3.520406	0.286262	3.382988
625.1150	3.881601	3.774704	3.784015	3.830288	4.106049	0.2816652	3.983886
625.2674	3.577845	3.518564	3.556155	3.606396	3.891921	0.2891988	3.837436
625.4198	3.574421	3.491927	3.500976	3.531353	3.800635	0.2895601	3.698545
625.5722	3.288107	3.156806	3.197065	3.224535	3.458494	0.2887098	3.334459
625.7246	3.212337	3.089493	3.111677	3.142303	3.364627	0.2868724	3.239051
625.8770	3.202744	3.080223	3.093502	3.126846	3.348436	0.2845965	3.21949
626.0294	3.175841	3.057204	3.071646	3.110443	3.330353	0.2846932	3.207438
626.1818	3.159315	3.048601	3.061763	3.098711	3.319677	0.2872313	3.200588
626.3342	3.199639	3.078719	3.077368	3.115065	3.341134	0.2897683	3.200939
626.4866	3.742762	3.612096	3.603462	3.684629	3.915056	0.2904186	3.777027
626.6390	3.713541	3.604078	3.593884	3.715265	3.925026	0.2933764	3.825552
626.7914	3.315979	3.215751	3.221908	3.344904	3.512119	0.2975643	3.426206
626.9438	3.39646	3.275534	3.30446	3.417492	3.582124	0.297116	3.481427
627.0962	3.752749	3.639521	3.709028	3.81426	3.990608	0.2959511	3.929785
627.2486	3.47145	3.39677	3.418084	3.489961	3.656781	0.2980755	3.575328
627.4010	3.468912	3.427255	3.444335	3.491056	3.672617	0.2982861	3.602609
627.5534	3.476904	3.420066	3.444844	3.491765	3.674068	0.2982961	3.597473
627.7058	3.481738	3.425718	3.440359	3.499372	3.674638	0.2994899	3.595904
627.8582	3.487479	3.430314	3.454304	3.496242	3.672997	0.3012028	3.590899
628.0106	3.495589	3.424372	3.446198	3.49476	3.670711	0.2989425	3.577925
628.1630	3.569627	3.517155	3.476225	3.511874	3.685255	0.2984432	3.593004
628.3154	2.743139	2.610935	2.599535	2.622063	2.777769	0.3025184	2.672869
628.4678	3.483492	3.453637	3.427831	3.491929	3.68551	0.2980796	3.600314
628.6202	3.683122	3.645878	3.623159	3.687972	3.887779	0.2966697	3.801378
628.7726	3.688623	3.64519	3.62586	3.689796	3.896001	0.3007153	3.805916
628.9250	3.671121	3.637627	3.616109	3.686004	3.891215	0.3013147	3.811268
629.0774	3.67661	3.640586	3.626629	3.68749	3.897593	0.297142	3.815399
629.2298	3.57138	3.491564	3.502747	3.555048	3.755845	0.2983162	3.672333
629.3822	3.005666	2.924051	2.921102	3.024655	3.193697	0.3011328	3.097783
