Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Reflectance L*,Reflectance a*,Reflectance b*
317,U1352,B,43,X,7,65,359.85,44.1,-0.8,1.6
317,U1352,B,43,X,7,70,359.9,41.9,-1.5,2.5
317,U1352,B,43,X,7,75,359.95,47.6,-1.4,2.3
317,U1352,B,43,X,7,80.1,360.001,35.9,-0.7,1.1
317,U1352,B,43,X,CC,5,360.13,47.6,-0.8,0.3
317,U1352,B,43,X,CC,10,360.18,44.1,-0.3,0.5
317,U1352,B,43,X,CC,15,360.23,41.4,-0.9,1
317,U1352,B,43,X,CC,20,360.28,47.2,-0.6,0.5
317,U1352,B,43,X,CC,25.1,360.331,42.3,-0.7,0.2
317,U1352,B,44,X,1,4.7,360.447,44.5,0,-1.2
317,U1352,B,44,X,1,9.7,360.497,45.2,-0.1,-0.9
317,U1352,B,44,X,1,14.7,360.547,43.6,-0.7,-0.4
317,U1352,B,44,X,1,19.7,360.597,41.8,-0.2,-1
317,U1352,B,44,X,1,24.7,360.647,44.5,-0.3,-0.6
317,U1352,B,44,X,1,29.7,360.697,43.8,-0.4,-0.6
317,U1352,B,44,X,1,34.8,360.748,38.1,-0.1,-1.6
317,U1352,B,44,X,1,39.8,360.798,41.7,-0.7,-0.4
317,U1352,B,44,X,1,44.8,360.848,43.4,-0.5,-1
317,U1352,B,44,X,1,49.8,360.898,45.2,-0.3,-1.1
317,U1352,B,44,X,1,54.8,360.948,42,-0.7,-0.1
317,U1352,B,44,X,1,59.8,360.998,40.1,-0.3,-0.5
317,U1352,B,44,X,1,64.8,361.048,41.8,-0.8,0.1
317,U1352,B,44,X,1,69.8,361.098,40.3,-0.5,-0.6
317,U1352,B,44,X,1,74.9,361.149,44.4,-0.7,-0.1
317,U1352,B,44,X,1,79.9,361.199,44.2,-1,0.1
317,U1352,B,44,X,1,84.9,361.249,40.4,0,-1.9
317,U1352,B,44,X,1,89.9,361.299,46.5,-0.7,0
317,U1352,B,44,X,1,94.9,361.349,43.3,-0.6,-0.6
317,U1352,B,44,X,1,99.9,361.399,48.9,-0.5,-0.7
317,U1352,B,44,X,1,104.9,361.449,45.1,-0.9,0.1
317,U1352,B,44,X,1,109.9,361.499,46.7,-0.4,-1.1
317,U1352,B,44,X,1,115,361.55,44.6,-0.5,-0.2
317,U1352,B,44,X,1,120,361.6,52.6,-0.6,-0.5
317,U1352,B,44,X,1,125,361.65,45.6,0.1,-0.9
317,U1352,B,44,X,1,130,361.7,49.7,-0.3,-0.5
317,U1352,B,44,X,1,135,361.75,47.5,-0.3,-0.3
317,U1352,B,44,X,1,140,361.8,48.1,-0.5,0.1
317,U1352,B,44,X,1,145,361.85,44.3,-0.1,-1.2
317,U1352,B,44,X,2,4.7,361.947,50.7,-0.7,1.2
317,U1352,B,44,X,2,9.7,361.997,50.9,-0.9,0.9
317,U1352,B,44,X,2,14.7,362.047,46.1,-1.3,1.1
317,U1352,B,44,X,2,19.7,362.097,45.8,-1.3,1.1
317,U1352,B,44,X,2,24.7,362.147,45,-1.1,0.8
317,U1352,B,44,X,2,29.7,362.197,45,-1,0.8
317,U1352,B,44,X,2,34.8,362.248,47.7,-0.7,0.7
317,U1352,B,44,X,2,39.8,362.298,48.9,-1.4,0.9
317,U1352,B,44,X,2,44.8,362.348,47.2,-1.2,0.5
317,U1352,B,44,X,2,49.8,362.398,45.7,-1.1,0.5
317,U1352,B,44,X,2,54.8,362.448,46.6,-0.9,-0.2
317,U1352,B,44,X,2,59.8,362.498,44.7,-1.1,0.5
317,U1352,B,44,X,2,64.8,362.548,52.3,-1,0.5
317,U1352,B,44,X,2,69.9,362.599,50.7,-1.4,1.6
317,U1352,B,44,X,2,74.9,362.649,45.3,-1.1,0.8
317,U1352,B,44,X,2,79.9,362.699,46.7,-1.3,1.2
317,U1352,B,44,X,2,84.9,362.749,44.8,-1.2,1.4
317,U1352,B,44,X,2,89.9,362.799,43.6,-1,1
317,U1352,B,44,X,2,94.9,362.849,44.5,-1.1,1.1
317,U1352,B,44,X,2,99.9,362.899,43.4,-0.7,0.5
317,U1352,B,44,X,2,104.9,362.949,46.1,-1.4,1.7
317,U1352,B,44,X,2,110,363,47,-1.5,1.8
317,U1352,B,44,X,2,115,363.05,46.2,-1.4,1.8
317,U1352,B,44,X,2,120,363.1,46.8,-1.5,2
317,U1352,B,44,X,2,125,363.15,52.1,-1,1.7
317,U1352,B,44,X,2,130,363.2,45.5,-1.5,2.2
317,U1352,B,44,X,2,135,363.25,47.8,-1.6,2.5
317,U1352,B,44,X,2,140,363.3,47.2,-1.6,2.5
317,U1352,B,44,X,2,145.1,363.351,46.4,-0.8,0.6
317,U1352,B,44,X,3,4.7,363.447,49.5,-0.5,0.6
317,U1352,B,44,X,3,9.7,363.497,48,-0.7,1
317,U1352,B,44,X,3,14.7,363.547,50.7,-0.6,1.1
317,U1352,B,44,X,3,19.8,363.598,46.9,-0.5,0.9
317,U1352,B,44,X,3,24.8,363.648,45.6,-0.3,0.2
317,U1352,B,44,X,3,29.8,363.698,49.4,-0.6,0.6
317,U1352,B,44,X,3,34.8,363.748,43.7,-0.8,0.9
317,U1352,B,44,X,3,39.8,363.798,39.4,-0.2,-0.1
317,U1352,B,44,X,3,44.8,363.848,47.7,-0.5,0.5
317,U1352,B,44,X,3,49.8,363.898,38.6,-0.1,-0.3
317,U1352,B,44,X,3,54.9,363.949,48.2,-0.6,0.7
317,U1352,B,44,X,3,59.9,363.999,43.6,-0.6,0.8
317,U1352,B,44,X,3,64.9,364.049,48.5,-0.8,1.2
317,U1352,B,44,X,3,69.9,364.099,49.4,-0.6,-0.1
317,U1352,B,44,X,3,74.9,364.149,46.3,-0.8,1
317,U1352,B,44,X,3,79.9,364.199,45.6,-0.5,0.3
317,U1352,B,44,X,3,84.9,364.249,47.5,-0.1,-0.2
317,U1352,B,44,X,3,89.9,364.299,54.4,-0.6,1.1
317,U1352,B,44,X,3,94.9,364.349,50.1,-0.6,0.8
317,U1352,B,44,X,3,100,364.4,49.8,-0.6,0.9
317,U1352,B,44,X,3,105,364.45,48.2,-0.3,0.1
317,U1352,B,44,X,3,110,364.5,49.4,-0.7,1
317,U1352,B,44,X,3,115,364.55,44.4,-0.4,0.3
317,U1352,B,44,X,3,120,364.6,44.5,-0.3,0
317,U1352,B,44,X,3,125,364.65,48.1,-0.6,0.7
317,U1352,B,44,X,3,130,364.7,53.3,-0.4,0.4
317,U1352,B,44,X,3,135,364.75,38.6,0.1,-1
317,U1352,B,44,X,4,4.7,364.947,42.7,-0.3,0.2
317,U1352,B,44,X,4,9.7,364.997,43,-0.4,0.6
317,U1352,B,44,X,4,14.7,365.047,45.2,-0.9,1.3
317,U1352,B,44,X,4,19.7,365.097,45.7,-0.9,1.5
317,U1352,B,44,X,4,24.7,365.147,46.8,-0.9,1.4
317,U1352,B,44,X,4,29.7,365.197,44.9,-0.7,0.9
317,U1352,B,44,X,4,34.8,365.248,46.3,-0.8,1.4
317,U1352,B,44,X,4,39.8,365.298,46.9,-0.7,0.8
317,U1352,B,44,X,4,44.8,365.348,49.8,-1,1.8
317,U1352,B,44,X,4,49.8,365.398,48.4,-0.9,1.6
317,U1352,B,44,X,4,54.8,365.448,50.5,-0.9,1.5
317,U1352,B,44,X,4,59.8,365.498,50.9,-1.1,1.3
317,U1352,B,44,X,4,64.8,365.548,47.1,-0.7,1
317,U1352,B,44,X,4,69.9,365.599,47.2,-0.8,1.4
317,U1352,B,44,X,4,74.9,365.649,47.4,-0.9,1.2
317,U1352,B,44,X,4,79.9,365.699,52.3,-1,1.3
317,U1352,B,44,X,4,84.9,365.749,50.1,-0.8,1.6
317,U1352,B,44,X,4,89.9,365.799,49.4,-0.9,1.7
317,U1352,B,44,X,4,94.9,365.849,44.5,-0.7,0.7
317,U1352,B,44,X,4,99.9,365.899,51.1,-0.6,1.4
317,U1352,B,44,X,4,104.9,365.949,47.1,-0.7,1.3
317,U1352,B,44,X,4,110,366,50,-1,1.8
317,U1352,B,44,X,4,115,366.05,41.2,-0.3,0.2
317,U1352,B,44,X,4,120,366.1,47.9,-0.6,1
317,U1352,B,44,X,4,125,366.15,49.8,-0.6,1
317,U1352,B,44,X,4,130,366.2,50.3,-0.4,0.9
317,U1352,B,44,X,4,135,366.25,39.5,-0.3,0.2
317,U1352,B,44,X,4,140,366.3,45.2,0,0
317,U1352,B,44,X,4,145,366.35,44.7,-0.4,0.3
317,U1352,B,44,X,5,4.7,366.447,43.1,-1.1,1.8
317,U1352,B,44,X,5,9.7,366.497,42.1,-0.7,0.9
317,U1352,B,44,X,5,14.7,366.547,41,-1,1.2
317,U1352,B,44,X,5,19.7,366.597,40.5,-0.6,0.5
317,U1352,B,44,X,5,24.7,366.647,45.9,-1,1.2
317,U1352,B,44,X,5,29.7,366.697,37.5,-0.5,0
317,U1352,B,44,X,5,34.8,366.748,41,-0.4,0.2
317,U1352,B,44,X,5,39.8,366.798,46.7,-0.8,0.8
317,U1352,B,44,X,5,44.8,366.848,45,-1,1.1
317,U1352,B,44,X,5,49.8,366.898,48.8,-0.7,1.1
317,U1352,B,44,X,5,54.8,366.948,40.8,-0.7,0.8
317,U1352,B,44,X,5,59.8,366.998,39.5,-0.6,0.3
317,U1352,B,44,X,5,64.8,367.048,42.9,-0.7,0.7
317,U1352,B,44,X,5,69.8,367.098,51,-0.8,1.2
317,U1352,B,44,X,5,74.9,367.149,45.2,-0.9,0.7
317,U1352,B,44,X,5,79.9,367.199,40.8,-0.6,0.7
317,U1352,B,44,X,5,84.9,367.249,44.1,-0.6,0.7
317,U1352,B,44,X,5,89.9,367.299,41.7,-0.6,0.5
317,U1352,B,44,X,5,94.9,367.349,44.4,-0.7,0.6
317,U1352,B,44,X,5,99.9,367.399,35.6,-0.4,-0.3
317,U1352,B,44,X,5,104.9,367.449,37.4,-0.2,-0.2
317,U1352,B,44,X,5,109.9,367.499,41.5,-0.5,0.8
317,U1352,B,44,X,5,115,367.55,40.6,-0.8,0.9
317,U1352,B,44,X,5,120,367.6,40.2,-0.6,0.6
317,U1352,B,44,X,5,125,367.65,37,-0.5,0.3
317,U1352,B,44,X,5,130,367.7,33.7,0.1,-0.7
317,U1352,B,44,X,5,135,367.75,39.8,-0.5,0.6
317,U1352,B,44,X,5,140,367.8,34.4,0,-0.6
317,U1352,B,44,X,5,145,367.85,34.2,0.1,-0.8
317,U1352,B,44,X,6,4.8,367.948,43,-1.4,2.3
317,U1352,B,44,X,6,9.8,367.998,42,-1.4,2.2
317,U1352,B,44,X,6,14.9,368.049,45.2,-1,1.6
317,U1352,B,44,X,6,19.9,368.099,40.8,-1.2,1.9
317,U1352,B,44,X,6,24.9,368.149,48,-1.4,2.3
317,U1352,B,44,X,6,29.9,368.199,40.5,-1,1.5
317,U1352,B,44,X,6,34.9,368.249,40.1,-1,1.4
317,U1352,B,44,X,6,39.9,368.299,47.2,-0.8,1.6
317,U1352,B,44,X,6,45,368.35,49.4,-1.1,2
317,U1352,B,44,X,6,50,368.4,41,-1.1,2
317,U1352,B,44,X,6,55,368.45,42,-1.2,1.9
317,U1352,B,44,X,6,60,368.5,43.1,-0.8,1.4
317,U1352,B,44,X,6,65,368.55,48.1,-0.9,1.5
317,U1352,B,44,X,6,70,368.6,47.6,-0.8,1.5
317,U1352,B,44,X,6,75,368.65,46,-1,1.7
317,U1352,B,44,X,6,80,368.7,44.8,-0.9,1.1
317,U1352,B,44,X,6,85,368.75,49.4,-1,1.4
317,U1352,B,44,X,6,90,368.8,49,-1,1.2
317,U1352,B,44,X,7,4.8,368.948,47.3,-0.8,0.9
317,U1352,B,44,X,7,9.8,368.998,45.2,-0.8,1.6
317,U1352,B,44,X,7,14.9,369.049,46.2,-0.5,1.7
317,U1352,B,44,X,7,19.9,369.099,44.4,-0.9,2.1
317,U1352,B,44,X,7,24.9,369.149,44.4,-0.9,2.6
317,U1352,B,44,X,7,29.9,369.199,40.6,-0.6,2.6
317,U1352,B,44,X,7,34.9,369.249,43.7,-0.7,2.6
317,U1352,B,44,X,7,39.9,369.299,44.8,-0.6,2.2
317,U1352,B,44,X,7,44.9,369.349,40.8,-0.7,2.4
317,U1352,B,44,X,7,50,369.4,46.6,-0.6,2.4
317,U1352,B,44,X,7,55,369.45,40.5,-0.6,3.5
317,U1352,B,44,X,7,60,369.5,41.5,-0.5,3.5
317,U1352,B,44,X,7,65,369.55,42.9,-0.5,3.7
317,U1352,B,44,X,7,70,369.6,34.6,-0.1,3
317,U1352,B,44,X,7,75,369.65,51.2,-0.8,4.1
317,U1352,B,44,X,7,80,369.7,40.1,-0.8,3.4
317,U1352,B,44,X,7,85,369.75,43.2,-0.6,2.6
317,U1352,B,44,X,7,90,369.8,31.9,-0.1,0.8
317,U1352,B,44,X,CC,5,369.89,37,0.1,0.7
317,U1352,B,44,X,CC,10,369.94,44.2,-0.4,1.8
317,U1352,B,44,X,CC,15,369.99,38.9,0.1,2.3
317,U1352,B,44,X,CC,20,370.04,37.9,-0.1,2.6
317,U1352,B,44,X,CC,25.1,370.091,37.6,0.1,1.8
317,U1352,B,45,X,1,4.6,370.046,43.7,-1,1.3
317,U1352,B,45,X,1,9.7,370.097,47.8,-1.2,1.7
317,U1352,B,45,X,1,14.7,370.147,51.5,-1.2,2.1
317,U1352,B,45,X,1,19.7,370.197,53.2,-1.2,1.5
317,U1352,B,45,X,1,24.7,370.247,46.9,-0.8,1.1
317,U1352,B,45,X,1,29.7,370.297,51.5,-0.9,1.2
317,U1352,B,45,X,1,34.7,370.347,47.8,-1.2,1.6
317,U1352,B,45,X,1,39.8,370.398,47.9,-1,1.8
317,U1352,B,45,X,1,44.8,370.448,46.5,-1.5,1.7
317,U1352,B,45,X,1,49.8,370.498,44,-1.1,1
317,U1352,B,45,X,1,54.8,370.548,48,-1.1,1.6
317,U1352,B,45,X,1,59.8,370.598,44.5,-1.3,1.7
317,U1352,B,45,X,1,64.8,370.648,45.3,-1.3,1.6
317,U1352,B,45,X,1,69.8,370.698,43.3,-1.3,1.6
317,U1352,B,45,X,1,74.9,370.749,44.7,-1.1,0.9
317,U1352,B,45,X,1,79.9,370.799,55.7,-0.8,1.5
317,U1352,B,45,X,1,84.9,370.849,49.4,-1.1,1.2
317,U1352,B,45,X,1,89.9,370.899,48.5,-0.7,0.7
317,U1352,B,45,X,1,94.9,370.949,52.9,-0.8,1.3
317,U1352,B,45,X,1,99.9,370.999,52.9,-0.9,1.1
317,U1352,B,45,X,1,104.9,371.049,56,-0.5,0.9
317,U1352,B,45,X,1,109.9,371.099,51.4,-0.6,0.4
317,U1352,B,45,X,1,115,371.15,51.8,-0.5,0.2
317,U1352,B,45,X,1,120,371.2,48.2,-0.9,0.6
317,U1352,B,45,X,1,125,371.25,50.9,-0.6,0.4
317,U1352,B,45,X,1,130,371.3,56.3,-0.7,0.9
317,U1352,B,45,X,1,135,371.35,51.1,-0.8,0.8
317,U1352,B,45,X,1,140,371.4,50.7,-0.9,1
317,U1352,B,45,X,1,145,371.45,47.8,-1.3,2.1
317,U1352,B,45,X,2,4.7,371.547,46.6,-1.3,1.6
317,U1352,B,45,X,2,9.7,371.597,43.8,-1.6,2
317,U1352,B,45,X,2,14.7,371.647,38.5,-1,0.9
317,U1352,B,45,X,2,19.7,371.697,47.3,-0.9,1
317,U1352,B,45,X,2,24.7,371.747,44.3,-0.9,1
317,U1352,B,45,X,2,29.7,371.797,47.2,-0.9,1.3
317,U1352,B,45,X,2,34.8,371.848,45.2,-1,1.2
317,U1352,B,45,X,2,39.8,371.898,46.8,-0.9,1.3
317,U1352,B,45,X,2,44.8,371.948,43.7,-1.1,1.2
317,U1352,B,45,X,2,49.8,371.998,45.6,-0.8,1.3
317,U1352,B,45,X,2,54.8,372.048,47.7,-1.1,1.5
317,U1352,B,45,X,2,59.8,372.098,45.7,-1,1.4
317,U1352,B,45,X,2,64.8,372.148,47.8,-1.1,1.5
317,U1352,B,45,X,2,69.9,372.199,46,-1,1
317,U1352,B,45,X,2,74.9,372.249,39.1,-0.9,0.7
317,U1352,B,45,X,2,79.9,372.299,47.1,-0.7,0.5
317,U1352,B,45,X,2,84.9,372.349,40.9,-0.9,0.9
317,U1352,B,45,X,2,89.9,372.399,46.6,-0.9,1
317,U1352,B,45,X,2,94.9,372.449,45.1,-1,1.4
317,U1352,B,45,X,2,99.9,372.499,40.4,-1,0.8
317,U1352,B,45,X,2,104.9,372.549,44.5,-1,0.9
317,U1352,B,45,X,2,110,372.6,45,-0.8,1
317,U1352,B,45,X,2,115,372.65,46.4,-1,0.7
317,U1352,B,45,X,2,120,372.7,43.9,-1,1.2
317,U1352,B,45,X,2,125,372.75,47,-1,1.4
317,U1352,B,45,X,2,130,372.8,44.3,-0.9,1.4
317,U1352,B,45,X,2,135,372.85,42.7,-0.9,1.4
317,U1352,B,45,X,2,140,372.9,47.4,-1,1.4
317,U1352,B,45,X,2,145.1,372.951,41.9,-1.3,1.9
317,U1352,B,45,X,3,4.7,373.047,48.9,-1.2,1.9
317,U1352,B,45,X,3,9.7,373.097,49.7,-1.3,2.2
317,U1352,B,45,X,3,14.7,373.147,44.7,-1.4,2.4
317,U1352,B,45,X,3,19.7,373.197,47.2,-1.3,2.5
317,U1352,B,45,X,3,24.7,373.247,44,-1.2,2.9
317,U1352,B,45,X,3,29.8,373.298,38.4,-1.4,3.9
317,U1352,B,45,X,3,34.8,373.348,47,-1.3,3.9
317,U1352,B,45,X,3,39.8,373.398,47.2,-1.4,4.2
317,U1352,B,45,X,3,44.8,373.448,46.8,-1.3,4.2
317,U1352,B,45,X,3,49.8,373.498,43.8,-1.2,3.4
317,U1352,B,45,X,3,54.8,373.548,44.3,-1.1,3.4
317,U1352,B,45,X,3,59.8,373.598,46.8,-1.4,4.3
317,U1352,B,45,X,3,64.9,373.649,43.6,-1.6,4
317,U1352,B,45,X,3,69.9,373.699,39.8,-1.6,4.3
317,U1352,B,45,X,3,74.9,373.749,40,-1.5,4.2
317,U1352,B,45,X,3,79.9,373.799,45,-1.2,3.8
317,U1352,B,45,X,3,84.9,373.849,40.9,-1.1,2.8
317,U1352,B,45,X,3,89.9,373.899,47.2,-1.5,3.8
317,U1352,B,45,X,3,94.9,373.949,39.8,-1.3,2.9
317,U1352,B,45,X,3,99.9,373.999,49.4,-1.6,3.7
317,U1352,B,45,X,3,104.9,374.049,36.7,-1.2,3.4
317,U1352,B,45,X,3,110,374.1,40.2,-1.4,3.2
317,U1352,B,45,X,3,115,374.15,44.4,-1.1,3.1
317,U1352,B,45,X,3,120,374.2,38.6,-1.4,3.2
317,U1352,B,45,X,3,125,374.25,44,-1.2,2.9
317,U1352,B,45,X,3,130,374.3,47.3,-1.1,3
317,U1352,B,45,X,3,135,374.35,45.6,-1,2.8
317,U1352,B,45,X,3,140,374.4,44.2,-0.9,2.5
317,U1352,B,45,X,3,145,374.45,48.6,-1.7,3.3
317,U1352,B,45,X,4,4.7,374.547,49.1,-1.7,4.1
317,U1352,B,45,X,4,9.7,374.597,41.4,-1.4,4.2
317,U1352,B,45,X,4,14.7,374.647,46,-1.6,4.7
317,U1352,B,45,X,4,19.7,374.697,37.6,-1.2,4.7
317,U1352,B,45,X,4,24.7,374.747,46.5,-1.4,4.5
317,U1352,B,45,X,4,29.7,374.797,39,-1.7,5.8
317,U1352,B,45,X,4,34.8,374.848,39.5,-1.8,5.8
317,U1352,B,45,X,4,39.8,374.898,39,-1.7,6.1
317,U1352,B,45,X,4,44.8,374.948,39.3,-1.6,5.4
317,U1352,B,45,X,4,49.8,374.998,39.6,-1.7,6
317,U1352,B,45,X,4,54.8,375.048,35.8,-1.3,6
317,U1352,B,45,X,4,59.8,375.098,43.9,-1.6,5.8
317,U1352,B,45,X,4,64.8,375.148,36,-1.4,6.2
317,U1352,B,45,X,4,69.8,375.198,40.3,-1.5,5.9
317,U1352,B,45,X,4,74.9,375.249,35.7,-1.4,6.2
317,U1352,B,45,X,4,79.9,375.299,40.8,-1.3,4.9
317,U1352,B,45,X,4,84.9,375.349,37.5,-1.5,6.6
317,U1352,B,45,X,4,89.9,375.399,39.9,-1.6,5.7
317,U1352,B,45,X,4,94.9,375.449,38.4,-1.3,4.7
317,U1352,B,45,X,4,99.9,375.499,48.2,-1.4,4.6
317,U1352,B,45,X,4,104.9,375.549,35,-1.4,4.4
317,U1352,B,45,X,4,110,375.6,42.9,-1.4,3.6
317,U1352,B,45,X,4,115,375.65,40.7,-1.5,3.5
317,U1352,B,45,X,4,120,375.7,38.7,-1.4,2.6
317,U1352,B,45,X,4,125,375.75,42.8,-1.5,3
317,U1352,B,45,X,4,130,375.8,39.8,-1.4,2.2
317,U1352,B,45,X,4,135,375.85,46,-1.3,2.7
317,U1352,B,45,X,4,140,375.9,40.9,-1.1,1.1
317,U1352,B,45,X,4,145,375.95,53.4,-1.3,2.6
317,U1352,B,45,X,5,4.7,376.047,48.9,-1.4,2.3
317,U1352,B,45,X,5,9.7,376.097,44.8,-1.5,2.4
317,U1352,B,45,X,5,14.7,376.147,45.4,-1.1,1.5
317,U1352,B,45,X,5,19.7,376.197,47.4,-1.1,1.9
317,U1352,B,45,X,5,24.7,376.247,39,-1,1.8
317,U1352,B,45,X,5,29.7,376.297,34.9,-0.9,1.6
317,U1352,B,45,X,5,34.8,376.348,36.3,-1,1.8
317,U1352,B,45,X,5,39.8,376.398,37.8,-1,3.1
317,U1352,B,45,X,5,44.8,376.448,41.3,-0.9,3
317,U1352,B,45,X,5,49.8,376.498,42.8,-0.9,2.7
317,U1352,B,45,X,5,54.8,376.548,38.8,-1,2.7
317,U1352,B,45,X,5,59.8,376.598,44.4,-1,2.8
317,U1352,B,45,X,5,64.8,376.648,38.4,-1,2.5
317,U1352,B,45,X,5,69.9,376.699,42.6,-1.4,3.2
317,U1352,B,45,X,5,74.9,376.749,39.7,-1.2,2.2
317,U1352,B,45,X,5,79.9,376.799,44.4,-1.1,2.6
317,U1352,B,45,X,5,84.9,376.849,37.8,-1.1,2.1
317,U1352,B,45,X,5,89.9,376.899,44,-1.1,2.3
317,U1352,B,45,X,5,94.9,376.949,46.5,-1.1,2.4
317,U1352,B,45,X,5,99.9,376.999,37.7,-1.3,2.2
317,U1352,B,45,X,5,104.9,377.049,37.9,-1.1,1.5
317,U1352,B,45,X,5,109.9,377.099,44.3,-1.4,2.3
317,U1352,B,45,X,5,115,377.15,42.3,-1.5,2.6
317,U1352,B,45,X,5,120,377.2,36.9,-1.4,2.5
317,U1352,B,45,X,5,125,377.25,38.7,-1.4,2.3
317,U1352,B,45,X,5,130,377.3,36.7,-1.3,2.4
317,U1352,B,45,X,5,135,377.35,47,-1,1.8
317,U1352,B,45,X,5,140,377.4,43.6,-1,2.3
317,U1352,B,45,X,5,145,377.45,43.9,-1.7,3
317,U1352,B,45,X,6,4.8,377.548,42.4,-1.7,3.1
317,U1352,B,45,X,6,9.8,377.598,45.1,-1.7,3.4
317,U1352,B,45,X,6,14.9,377.649,42.5,-1.7,3.2
317,U1352,B,45,X,6,19.9,377.699,39.5,-1.7,3.3
317,U1352,B,45,X,6,24.9,377.749,42.7,-1.7,2.9
317,U1352,B,45,X,6,29.9,377.799,37.1,-0.9,1.3
317,U1352,B,45,X,6,34.9,377.849,43.1,-1.6,2.4
317,U1352,B,45,X,6,39.9,377.899,42.9,-1.6,3.2
317,U1352,B,45,X,6,44.9,377.949,43.5,-1.8,2.7
317,U1352,B,45,X,6,50,378,41.1,-1.6,2.8
317,U1352,B,45,X,6,55,378.05,40.1,-1.8,3.7
317,U1352,B,45,X,6,60,378.1,43.9,-1.6,3.6
317,U1352,B,45,X,6,65,378.15,37.7,-1.3,4.1
317,U1352,B,45,X,6,70,378.2,41.3,-1.6,6
317,U1352,B,45,X,6,75,378.25,35.9,-1.3,4.8
317,U1352,B,45,X,6,80,378.3,38,-1.4,5
317,U1352,B,45,X,6,85,378.35,44.7,-1.5,4.7
317,U1352,B,45,X,6,90,378.4,38.6,-1.4,5
317,U1352,B,45,X,6,95,378.45,36.3,-1.3,4.6
317,U1352,B,45,X,CC,5,378.6,44.7,-1.1,3.8
317,U1352,B,45,X,CC,10,378.65,44.3,-1.6,5.4
317,U1352,B,45,X,CC,15,378.7,44.9,-1.3,4.9
317,U1352,B,45,X,CC,20,378.75,41.5,-1.1,4.7
317,U1352,B,46,X,1,4.7,379.647,42.6,-1.9,2.5
317,U1352,B,46,X,1,9.7,379.697,48.9,-1.6,2.4
317,U1352,B,46,X,1,14.7,379.747,39.5,-1.4,1.8
317,U1352,B,46,X,1,19.7,379.797,48.1,-1.3,1.5
317,U1352,B,46,X,1,24.7,379.847,49.2,-1.4,1.8
317,U1352,B,46,X,1,29.7,379.897,41.7,-1.4,2
317,U1352,B,46,X,1,34.8,379.948,45.1,-1.5,2.3
317,U1352,B,46,X,1,39.8,379.998,42.7,-1.6,1.9
317,U1352,B,46,X,1,44.8,380.048,45.8,-1.6,2.3
317,U1352,B,46,X,1,49.8,380.098,41.9,-1.6,2.1
317,U1352,B,46,X,1,54.8,380.148,41,-1.7,2.2
317,U1352,B,46,X,1,59.8,380.198,46.5,-1.5,2.4
317,U1352,B,46,X,1,64.8,380.248,41.7,-2,2.7
317,U1352,B,46,X,1,69.9,380.299,45.7,-1.7,2.6
317,U1352,B,46,X,1,74.9,380.349,46.2,-1.8,2.2
317,U1352,B,46,X,1,79.9,380.399,48.4,-1.5,2.2
317,U1352,B,46,X,1,84.9,380.449,48,-1.5,2.5
317,U1352,B,46,X,1,89.9,380.499,49.9,-1.5,2
317,U1352,B,46,X,1,94.9,380.549,48.7,-1.5,1.9
317,U1352,B,46,X,1,99.9,380.599,43.2,-1.7,1.6
317,U1352,B,46,X,1,104.9,380.649,51.3,-1.4,1.9
317,U1352,B,46,X,1,109.9,380.699,48.4,-1.9,2.6
317,U1352,B,46,X,1,115,380.75,43.5,-1.7,2.2
317,U1352,B,46,X,1,120,380.8,45.3,-1.7,2.2
317,U1352,B,46,X,1,125,380.85,45.3,-1.9,2.4
317,U1352,B,46,X,1,130,380.9,47.1,-1.7,2.3
317,U1352,B,46,X,1,135,380.95,45.7,-1.5,2.1
317,U1352,B,46,X,1,140,381,46.4,-1.5,2.2
317,U1352,B,46,X,1,145,381.05,44,-1.7,2.6
317,U1352,B,46,X,2,4.7,381.147,52.9,-1.4,2.2
317,U1352,B,46,X,2,9.7,381.197,44.6,-1.6,1.8
317,U1352,B,46,X,2,14.7,381.247,46.9,-1.6,2.4
317,U1352,B,46,X,2,19.7,381.297,48.7,-1.6,1.9
317,U1352,B,46,X,2,24.7,381.347,47.1,-1.4,2.5
317,U1352,B,46,X,2,29.8,381.398,42.7,-1.8,2.4
317,U1352,B,46,X,2,34.8,381.448,41.2,-2.1,2.8
317,U1352,B,46,X,2,39.8,381.498,43.8,-2.2,2.8
317,U1352,B,46,X,2,44.8,381.548,42.3,-2,2.5
317,U1352,B,46,X,2,49.8,381.598,42.4,-1.8,2.4
317,U1352,B,46,X,2,54.8,381.648,43.1,-1.8,2.5
317,U1352,B,46,X,2,59.8,381.698,42.3,-2,2.4
317,U1352,B,46,X,2,64.8,381.748,44.9,-2.1,2.9
317,U1352,B,46,X,2,69.9,381.799,46.5,-2.1,2.8
317,U1352,B,46,X,2,74.9,381.849,46,-1.5,2.2
317,U1352,B,46,X,2,79.9,381.899,50,-1.7,2.7
317,U1352,B,46,X,2,84.9,381.949,50.4,-1.7,2.4
317,U1352,B,46,X,2,89.9,381.999,44.4,-1.9,2.1
317,U1352,B,46,X,2,94.9,382.049,41.8,-1.7,2.2
317,U1352,B,46,X,2,99.9,382.099,45.9,-2,2.7
317,U1352,B,46,X,2,104.9,382.149,45.3,-1.8,2.7
317,U1352,B,46,X,2,110,382.2,41.2,-2,3.1
